id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
AH1-185,"Benn's Church - Smithfield 34.5 kV / 
    ",20.0,Solar,8/31/2021,12/31/2022,Isle of Wight,VA,Dominion,PJM,isle of wight_va
AH1-186,"Maysville-Sharon 69 kV II / 
    ",0.0,Storage,9/1/2021,10/18/2024,Mercer,PA,ATSI,PJM,mercer_pa
AH1-188,"Pigeon Creek 138 kV / 
    ",185.0,Solar/Storage,8/31/2021,6/1/2025,Mingo,WV,AEP,PJM,mingo_wv
AH1-189,"Hopkins 138 kV / 
    ",185.0,Solar/Storage,8/31/2021,6/1/2025,N/A,WV,AEP,PJM,n/a_wv
AH1-190,"Waukegan 138 kV / 
    ",80.0,Storage,9/1/2021,6/1/2025,Lake,IL,ComEd,PJM,lake_il
AH1-191,"Powerton 138 kV / 
    ",20.9,Solar/Storage,9/1/2021,6/1/2025,Tazewell,IL,ComEd,PJM,tazewell_il
AH1-196,"Garden Prairie 345 kV / 
    ",150.0,Solar,9/2/2021,12/15/2026,McHenry,IL,ComEd,PJM,mchenry_il
AH1-197,"Occoquan 230kV / 
    ",0.0,Other,9/1/2021,8/20/2021,Fairfax,VA,Dominion,PJM,fairfax_va
AH1-198,"Marysville - Sorenson 765 kV / 
    ",55.0,Solar,9/1/2021,12/31/2023,Logan,OH,AEP,PJM,logan_oh
AH1-199,"Loretto 345 kV / 
    ",100.0,Solar,9/3/2021,12/31/2025,Livingston,IL,ComEd,PJM,livingston_il
AH1-201,"New Baltimore 115 kV (Mountain Ridge Solar) / 
    ",80.0,Solar,9/3/2021,8/31/2023,Somerset,PA,PENELEC,PJM,somerset_pa
AH1-202,"New Baltimore 115 kV II (Mountain Ridge Solar)  / 
    ",40.0,Solar,9/4/2021,8/31/2023,Somerset,PA,PENELEC,PJM,somerset_pa
AH1-203,"Allegheny-Somerset 115 kV / 
    ",70.0,Solar,9/3/2021,8/31/2023,Somerset,PA,PENELEC,PJM,somerset_pa
AH1-204,"Allegheny-Somerset 115 kV II / 
    ",20.0,Solar,9/4/2021,8/31/2023,Somerset,PA,PENELEC,PJM,somerset_pa
AH1-205,"New Baltimore 115 kV III / 
    ",0.0,Storage,9/3/2021,8/31/2023,Somerset,PA,PENELEC,PJM,somerset_pa
AH1-206,"Bethelboro 138 kV / 
    ",60.0,Storage,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-207,"Bethelboro 25 kV-1 / 
    ",12.0,Solar,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-208,"Bethelboro 25 kV-2 / 
    ",12.0,Solar,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-209,"Bethelboro 25 kV-3 / 
    ",12.0,Solar,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-210,"Bethelboro 25 kV-4 / 
    ",12.0,Solar,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-211,"Bethelboro 25 kV-5 / 
    ",12.0,Solar,9/8/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-212,"Bethlehem - Lilly 46 kV / 
    ",20.0,Solar,9/7/2021,12/31/2022,Cambria,PA,PENELEC,PJM,cambria_pa
AH1-215,"Central VA-Twitty 115 kV / 
    ",31.5,Solar/Storage,9/9/2021,2/1/2025,Charlotte,VA,Dominion,PJM,charlotte_va
AH1-216,"Smithfield-Surry 230 kV / 
    ",132.0,Solar/Storage,9/8/2021,2/1/2025,Isle of Wight,VA,Dominion,PJM,isle of wight_va
AH1-217,"Kidds Store - Fork Union 115 kV II / 
    ",57.0,Solar/Storage,9/9/2021,2/1/2025,Fluvanna,VA,Dominion,PJM,fluvanna_va
AH1-220,"Remington CT 230 kV / 
    ",0.0,Storage,9/8/2021,12/1/2023,Fauquier,VA,Dominion,PJM,fauquier_va
AH1-221,"Heritage 500 kV / 
    ",0.0,Storage,9/8/2021,12/1/2023,Brunswick,VA,Dominion,PJM,brunswick_va
AH1-222,"Ladysmith CT 230 kV / 
    ",0.0,Storage,9/8/2021,12/1/2023,Caroline,VA,Dominion,PJM,caroline_va
AH1-223,"Poland Rd-Runway DP 230 kV / 
    ",0.0,Storage,9/8/2021,12/1/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AH1-225,"Wood Solar 69 kV / 
    ",30.0,Solar,9/8/2021,8/31/2023,Wayne,OH,AEP,PJM,wayne_oh
AH1-226,"Clubhouse - Sapony 230 kV / 
    ",115.0,Solar,9/8/2021,12/1/2025,City of Emporia,VA,Dominion,PJM,city of emporia_va
AH1-227,"Flemming - Fremont 69 kV / 
    ",51.8,Solar,9/8/2021,12/1/2025,Wise,VA,AEP,PJM,wise_va
AH1-228,"Marsh Run 230kV / 
    ",18.0,Natural Gas,9/8/2021,10/1/2024,Fauquier,VA,Dominion,PJM,fauquier_va
AH1-229,"Louisa 230kV / 
    ",6.0,Natural Gas,9/8/2021,4/1/2025,Louisa,VA,Dominion,PJM,louisa_va
AH1-230,"Sabinsville 34.5kV / 
    ",20.0,Solar,9/9/2021,6/1/2025,Tioga,PA,PENELEC,PJM,tioga_pa
AH1-231,"Lanexa 230kV / 
    ",28.8,Storage,9/8/2021,12/31/2025,New Kent,VA,Dominion,PJM,new kent_va
AH1-232,"Wempletown 138 kV / 
    ",175.0,Solar,9/10/2021,7/31/2025,Winnebago,IL,ComEd,PJM,winnebago_il
AH1-233,"Wempletown 138 kV / 
    ",0.0,Storage,9/10/2021,7/31/2025,Winnebago,IL,ComEd,PJM,winnebago_il
AH1-234,"Wempletown 345 kV / 
    ",224.0,Solar,9/10/2021,11/21/2025,Winnebago,IL,ComEd,PJM,winnebago_il
AH1-235,"Kilgore Compressor Facility 138 kV / 
    ",8.0,Solar,9/10/2021,12/25/2023,Harrison,OH,AEP,PJM,harrison_oh
AH1-236,"Bane 69  kV / 
    ",8.0,Solar,9/9/2021,12/31/2023,Carroll,OH,AEP,PJM,carroll_oh
AH1-237,"Ladysmith- Elmont 230kV / 
    ",130.0,Solar,9/9/2021,12/31/2024,Caroline,VA,Dominion,PJM,caroline_va
AH1-238,"Ladysmith- Elmont 230kV / 
    ",50.0,Storage,9/9/2021,12/31/2024,Caroline,VA,Dominion,PJM,caroline_va
AH1-239,"Upchurch - Zula 69 kV / 
    ",80.0,Solar,9/9/2021,12/31/2024,Boone,KY,EKPC,PJM,boone_ky
AH1-240,"Wayne County 161 kV / 
    ",200.0,Solar,9/9/2021,12/31/2024,Boone,KY,EKPC,PJM,boone_ky
AH1-241,"Cobbs Creek - James River Industrial 115kV / 
    ",100.0,Solar,9/9/2021,12/31/2024,Cumberland,VA,Dominion,PJM,cumberland_va
AH1-242,"New Bethlehem-Armstrong 138kV / 
    ",30.0,Solar,9/9/2021,12/31/2024,Clarion,PA,APS,PJM,clarion_pa
AH1-243,"New Bethlehem – Armstrong 138kV / 
    ",30.0,Solar,9/9/2021,12/31/2024,Clarion,PA,APS,PJM,clarion_pa
AH1-244,"Yukon-Bethelboro 138kV / 
    ",80.0,Storage,9/9/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-245,"Yukon-Bethelboro 138kV / 
    ",80.0,Storage,9/9/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-246,"Osterberg 115kV / 
    ",80.0,Solar,9/9/2021,12/31/2024,Bedford,PA,PENELEC,PJM,bedford_pa
AH1-247,"Lardin - Lake Lynn 138kV / 
    ",40.0,Solar,9/9/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-248,"Lardin - Lake Lynn 138kV / 
    ",25.0,Solar,9/9/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-249,"Lardin – Lake Lynn 138kV / 
    ",80.0,Storage,9/9/2021,12/31/2024,Fayette,PA,APS,PJM,fayette_pa
AH1-251,"Todds Tavern- Spotsylvania/Goldsdale 115kV / 
    ",50.0,Storage,9/9/2021,12/31/2024,Spotsylvania,VA,Dominion,PJM,spotsylvania_va
AH1-252,"Wharton - Sundial 138 kV / 
    ",100.0,Storage,9/9/2021,12/31/2024,Barbour,WV,AEP,PJM,barbour_wv
AH1-253,"Price 69kV / 
    ",15.5,Solar,9/9/2021,10/1/2024,Queen Anne's,MD,DPL,PJM,queen anne's_md
AH1-254,"Greenland Gap 500 kV II / 
    ",207.6,Wind,9/10/2021,7/31/2025,Barbour,WV,APS,PJM,barbour_wv
AH1-255,"Greenland Gap III / 
    ",240.0,Storage,9/9/2021,7/31/2025,Grant,WV,APS,PJM,grant_wv
AH1-256,"Greeland Gap 500 kV IV / 
    ",240.0,Storage,9/9/2021,7/31/2025,Grant,WV,APS,PJM,grant_wv
AH1-257,"Broadway - RichLine Hill Solar 34.5 kV / 
    ",19.25,Solar,9/9/2021,12/23/2022,Warren,NJ,JCPL,PJM,warren_nj
AH1-258,"Belford - Keansburg 34.5 kV / 
    ",19.25,Solar,9/10/2021,12/23/2022,Monmouth,NJ,JCPL,PJM,monmouth_nj
AH1-259,"Chesterfield- Centralia 115kV / 
    ",35.0,Storage,9/9/2021,12/31/2025,Chesterfield,VA,Dominion,PJM,chesterfield_va
AH1-260,"New Freedom 230 kV / 
    ",300.0,Storage,9/10/2021,6/30/2025,Camden,NJ,PSEG,PJM,camden_nj
AH1-261,"East Point - Golden Ring 115kV / 
    ",135.0,Storage,9/10/2021,6/30/2025,Baltimore,MD,BGE,PJM,baltimore_md
AH1-262,"Deep Creek 115 kV / 
    ",0.0,Storage,9/9/2021,11/30/2023,City of Chesapeake,VA,Dominion,PJM,city of chesapeake_va
AH1-263,"Chancellor 115 kV / 
    ",200.0,Storage,9/9/2021,6/30/2025,Spotsylvania,VA,Dominion,PJM,spotsylvania_va
AH1-264,"Suffolk- Sunbury 230kV / 
    ",50.0,Storage,9/9/2021,12/31/2025,City of Suffolk,VA,Dominion,PJM,city of suffolk_va
AH1-265,"TBD 69kV  / 
    ",29.4,Solar,9/10/2021,12/23/2022,Camden,NJ,AEC,PJM,camden_nj
AH1-266,"Clubhouse – Lakeview 230 kV / 
    ",100.0,Solar,9/9/2021,12/31/2025,Greensville,VA,Dominion,PJM,greensville_va
AH1-267,"Papermill IND – Harmony Village 230 kV  / 
    ",120.0,Solar,9/9/2021,12/31/2025,King and Queen,VA,Dominion,PJM,king and queen_va
AH1-268,"Seward-Glory 115 kV II / 
    ",0.0,Storage,9/9/2021,12/31/2024,Indiana,PA,PENELEC,PJM,indiana_pa
AH1-269,"Claytor 138 kV / 
    ",50.0,Storage,9/9/2021,12/31/2025,Pulaski,VA,AEP,PJM,pulaski_va
AH1-270,"Hayden 345 kV / 
    ",85.0,Solar,9/9/2021,12/1/2023,Franklin,OH,AEP,PJM,franklin_oh
AH1-271,"Cashie 230 kV / 
    ",40.0,Solar,9/9/2021,9/20/2024,Bertie,NC,Dominion,PJM,bertie_nc
AH1-272,"Argenta - Twin Branch 345 kV / 
    ",300.0,Solar,9/10/2021,5/1/2025,Van Buren,MI,AEP,PJM,van buren_mi
AH1-273,"Brown - Eastwood 138 kV / 
    ",160.0,Solar,9/10/2021,9/26/2025,Brown,OH,DEOK,PJM,brown_oh
AH1-274,"Monroe – North Central 69kV / 
    ",16.7,Solar,9/9/2021,12/23/2022,Gloucester,NJ,AEC,PJM,gloucester_nj
AH1-275,"Chippewa D557 8.32 kV / 
    ",2.0,Solar,9/10/2021,11/1/2023,N/A,N/A,ATSI,PJM,n/a_n/a
AH1-277,"Indian River 230kV  / 
    ",1035.0,Wind,9/10/2021,10/31/2027,Sussex,DE,DPL,PJM,sussex_de
AH1-278,"Milford - Indian River/Cool Springs 230kV / 
    ",1035.0,Wind,9/10/2021,10/31/2027,Sussex,DE,DPL,PJM,sussex_de
AH1-279,"Poolesville - Winchester 230 kV / 
    ",50.0,Solar,9/9/2021,12/12/2023,Isle of Wight,VA,Dominion,PJM,isle of wight_va
AH1-280,"Jetersville-Ponton 115 kV / 
    ",20.0,Solar,9/9/2021,12/12/2023,Amelia,VA,Dominion,PJM,amelia_va
AH1-281,"Bluegrass Parkway Tap - Woodlawn 69 kV / 
    ",20.0,Solar,9/9/2021,6/7/2024,Nelson,KY,EKPC,PJM,nelson_ky
AH1-282,"Galion - Ohio Central 345 kV / 
    ",150.0,Solar,9/9/2021,5/1/2025,Morrow,OH,AEP,PJM,morrow_oh
AH1-283,"Mount Storm-Pruntytown 500kV / 
    ",200.0,Solar,9/9/2021,10/31/2024,Garrett,MD,APS,PJM,garrett_md
AH1-284,"West Willow 12 kV / 
    ",2.0,Solar,9/10/2021,12/31/2023,Adams,PA,PPL,PJM,adams_pa
AH1-285,"Sandwich 34.5 kV / 
    ",86.0,Solar,9/9/2021,12/31/2025,DeKalb,IL,ComEd,PJM,dekalb_il
AH1-286,"Bradford North 34.5kV  / 
    ",3.0,Solar,9/10/2021,11/1/2023,Preston,WV,PENELEC,PJM,preston_wv
AH1-287,"Houseville – Cooperstown 25 kV / 
    ",4.99,Solar,9/10/2021,11/1/2023,Madison,OH,APS,PJM,madison_oh
AH1-288,"Chickahominy 230kV / 
    ",43.2,Storage,9/9/2021,12/31/2025,Charles City,VA,Dominion,PJM,charles city_va
AH1-289,"Eugene 345 kV / 
    ",300.0,Wind,9/9/2021,5/1/2028,Vermillion,IN,AEP,PJM,vermillion_in
AH1-290,"BASF - Washburn Solar 34.5 kV / 
    ",19.25,Solar,9/9/2021,9/9/2022,Warren,NJ,JCPL,PJM,warren_nj
AH1-291,"Rock Creek 138 kV / 
    ",185.0,Solar,9/10/2021,12/31/2025,Huntington,IN,AEP,PJM,huntington_in
AH1-292,"Sullivan 345 kV / 
    ",0.0,Solar,9/10/2021,12/31/2023,Sullivan,IN,AEP,PJM,sullivan_in
AH1-293,"Makahoy 138 kV / 
    ",0.0,Solar,9/11/2021,12/31/2023,Madison,IN,AEP,PJM,madison_in
AH1-294,"Mclean 345 kV  / 
    ",100.0,Solar,9/11/2021,12/31/2025,McLean,IL,ComEd,PJM,mclean_il
AH1-295,"Brokaw to Mt Pulaski 345 kV / 
    ",200.0,Wind,9/10/2021,12/31/2025,McLean,IL,ComEd,PJM,mclean_il
AH1-296,"Lanesville-Brokaw 345 kV / 
    ",60.0,Storage,9/10/2021,12/31/2025,Logan,IL,ComEd,PJM,logan_il
AH1-297,"Kewanee - E.D. Edwards 138 kV / 
    ",200.0,Wind,9/10/2021,12/31/2025,Stark,IL,ComEd,PJM,stark_il
AH1-298,"Twin Branch - Meridian 345 kV / 
    ",75.0,Storage,9/14/2021,12/31/2025,Whitley,IN,AEP,PJM,whitley_in
AH1-300,"Hacienda 138 kV / 
    ",50.0,Storage,9/10/2021,12/31/2025,Allen,IN,AEP,PJM,allen_in
AH1-301,"Milan 138 kV / 
    ",100.0,Storage,9/10/2021,12/31/2025,Allen,IN,AEP,PJM,allen_in
AH1-302,"Olive - Reynolds 345 kV / 
    ",75.0,Storage,9/10/2021,12/31/2025,Pulaski,IN,AEP,PJM,pulaski_in
AH1-303,"Sullivan - Dequine 345 kV / 
    ",75.0,Storage,9/10/2021,12/31/2025,Vermillion,IN,AEP,PJM,vermillion_in
AH1-304,"Delaware-Van Buren 138 kV / 
    ",0.0,Solar,9/11/2021,12/31/2023,Delaware,IN,AEP,PJM,delaware_in
AH1-305,"Olive - Reynolds 345 kV / 
    ",0.0,Solar,9/10/2021,12/31/2023,Pulaski,IN,AEP,PJM,pulaski_in
AH1-306,"Mississinewa - Gaston 138 kV / 
    ",0.0,Solar,9/11/2021,12/31/2023,Grant,IN,AEP,PJM,grant_in
AH1-307,"Delaware-Van Buren 138 kV / 
    ",50.0,Storage,9/11/2021,12/31/2025,Delaware,IN,AEP,PJM,delaware_in
AH1-308,"Pennville - Adams 138 kV / 
    ",50.0,Storage,9/10/2021,12/31/2025,Jay,IN,AEP,PJM,jay_in
AH1-309,"Kenzie Creek-Colby 138 kV / 
    ",0.0,Solar,9/11/2021,12/31/2023,Cass,MI,AEP,PJM,cass_mi
AH1-310,"Colby - Valley 138 kV / 
    ",100.0,Solar,9/10/2021,12/31/2025,Van Buren,MI,AEP,PJM,van buren_mi
AH1-311," Heartsease DP - Mayo Dunbar 115kV / 
    ",0.0,Solar,9/10/2021,12/31/2023,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AH1-312,"Shilo DP – Conetoe DP 115 kV / 
    ",80.0,Solar,9/10/2021,12/31/2025,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AH1-313,"Moshannon-Milesburg 230 kV VII / 
    ",100.0,Solar/Storage,9/10/2021,12/31/2025,Centre,PA,APS,PJM,centre_pa
AH1-314,"East Danville 138 kV / 
    ",100.0,Storage,9/11/2021,12/31/2025,Pittsylvania,VA,AEP,PJM,pittsylvania_va
AH1-316,"Todd 25kV / 
    ",0.0,Solar,9/11/2021,12/31/2025,Dorchester,MD,DPL,PJM,dorchester_md
AH1-317,"Greene - Beatty 345 kV / 
    ",200.0,Solar,9/10/2021,12/31/2025,Madison,OH,AEP,PJM,madison_oh
AH1-318,"Cole 345 kV / 
    ",60.0,Storage,9/11/2021,12/31/2025,Franklin,OH,AEP,PJM,franklin_oh
AH1-319,"East Springfield-London 138 kV II / 
    ",54.0,Storage,9/10/2021,12/31/2025,Clark,OH,ATSI,PJM,clark_oh
AH1-320,"Blue Jacket - Kirby 138 kV / 
    ",69.0,Storage,9/10/2021,12/31/2025,Logan,OH,Dayton,PJM,logan_oh
AH1-321,"Eldean 138 kV / 
    ",54.0,Storage,9/10/2021,12/31/2025,Miami,OH,Dayton,PJM,miami_oh
AH1-322,"Fostoria Central - Lemoyne 345 kV / 
    ",90.0,Storage,9/9/2021,12/31/2025,Miami,OH,AEP,PJM,miami_oh
AH1-323,"Crittenden 230 kV / 
    ",100.0,Storage,9/9/2021,12/31/2025,City of Suffolk,VA,Dominion,PJM,city of suffolk_va
AH1-324,"Hopewell – Surry 230 kV / 
    ",80.0,Solar,9/10/2021,12/31/2025,Surry,VA,Dominion,PJM,surry_va
AH1-325,"Kirk 138 kV / 
    ",50.0,Storage,9/9/2021,12/31/2025,Licking,OH,AEP,PJM,licking_oh
AH1-326,"West Newton - Lynn 138 kV / 
    ",0.0,Solar,9/9/2021,12/31/2023,Hardin,OH,AEP,PJM,hardin_oh
AH1-327,"Hardin Switch 345 kV / 
    ",0.0,Solar,9/10/2021,12/31/2023,Hardin,OH,AEP,PJM,hardin_oh
AH1-328,"Blue Jacket - Kirby 138 kV / 
    ",0.0,Solar/Storage,9/10/2021,12/31/2023,Logan,OH,Dayton,PJM,logan_oh
AH1-329,"Circleville - Biers Run 138 kV / 
    ",30.0,Storage,9/9/2021,12/31/2025,Pickaway,OH,AEP,PJM,pickaway_oh
AH1-330,"Tyner - McKee 69 kV / 
    ",100.0,Solar,9/10/2021,12/31/2025,N/A,KY,EKPC,PJM,n/a_ky
AH1-331,"Edinboro South-Erie South 25kV / 
    ",19.9,Solar,9/9/2021,6/1/2023,Erie,PA,PENELEC,PJM,erie_pa
AH1-332,"West Hills - Craigsville Junction 25 kV / 
    ",19.9,Solar,9/9/2021,6/1/2023,Armstrong,PA,APS,PJM,armstrong_pa
AH1-333,"Miller - Canal 69kV / 
    ",48.0,Solar,9/11/2021,4/26/2024,Butler,OH,DEOK,PJM,butler_oh
AH1-334,"Manchester - Whitings 34.5 kV / 
    ",19.25,Solar,9/10/2021,9/9/2022,Ocean,NJ,JCPL,PJM,ocean_nj
AH1-335,"Furnace Brook Tap - Warren County Resource Recovery 34.5 kV / 
    ",19.25,Solar,9/10/2021,9/9/2022,Warren,NJ,JCPL,PJM,warren_nj
AH1-336,"Bremo Bluff - Buckingham 230 kV / 
    ",56.0,Solar,9/10/2021,12/1/2025,Buckingham,VA,Dominion,PJM,buckingham_va
AH1-337,"Randolph - Hodgin 138 kV / 
    ",75.0,Solar/Storage,9/10/2021,9/30/2025,Randolph,IN,AEP,PJM,randolph_in
AH1-338,"New Sub S2354 138kV / 
    ",180.0,Solar,9/10/2021,11/21/2025,Lee,IL,ComEd,PJM,lee_il
AH1-339,"West Crawford 69 kV / 
    ",80.0,Solar,9/10/2021,11/21/2025,Wyandot,OH,AEP,PJM,wyandot_oh
AH1-340,"Cheat Lake-Ruthbelle 138 kV / 
    ",48.89,Solar,9/10/2021,5/31/2024,Preston,WV,APS,PJM,preston_wv
AH1-341,"ESS-H445 3B 138kv / 
    ",150.0,Solar,9/10/2021,12/7/2025,Ogle,IL,ComEd,PJM,ogle_il
AH1-343,"Crystal Hill DP- Perth 115kV / 
    ",69.0,Solar/Storage,9/10/2021,9/30/2025,Halifax,VA,Dominion,PJM,halifax_va
AH1-345,"Remington 324 34.5 kV / 
    ",14.0,Solar,9/10/2021,3/31/2023,Fauquier,VA,Dominion,PJM,fauquier_va
AH1-348,"Indian Creek 34.5 kV / 
    ",10.0,Solar,9/10/2021,12/21/2023,Wise,VA,AEP,PJM,wise_va
AH1-351,"Hillsboro-Wye Mills 138kV  / 
    ",50.0,Solar,9/11/2021,5/1/2025,Queen Anne's,MD,DPL,PJM,queen anne's_md
AH1-352,"Red Eye 138 kV / 
    ",40.0,Storage,9/10/2021,9/30/2023,Campbell,VA,AEP,PJM,campbell_va
AH1-353,"Lena 138 kV / 
    ",20.0,Solar,9/10/2021,9/10/2024,Stephenson,IL,ComEd,PJM,stephenson_il
AH1-354,"Lena 138 kV / 
    ",40.0,Storage,9/10/2021,9/10/2024,Stephenson,IL,ComEd,PJM,stephenson_il
AH1-355,"Owl Trap Switching Station 115kV / 
    ",40.0,Storage,9/10/2021,9/10/2024,Gloucester,VA,Dominion,PJM,gloucester_va
AH1-356,"Kings Creek 138kV  / 
    ",30.0,Storage,9/10/2021,9/30/2023,Somerset,MD,DPL,PJM,somerset_md
AH1-357,"Pierce Brook-Lewis Run 230kV / 
    ",20.0,Solar,9/10/2021,9/10/2024,McKean,PA,PENELEC,PJM,mckean_pa
AH1-358,"Pierce Brook-Lewis Run 230kV / 
    ",20.0,Storage,9/10/2021,9/10/2024,McKean,PA,PENELEC,PJM,mckean_pa
AH1-359,"Farmers Valley-Ridgeway 115kV / 
    ",20.0,Solar,9/10/2021,9/10/2024,McKean,PA,PENELEC,PJM,mckean_pa
AH1-360,"Farmers Valley-Ridgeway 115kV / 
    ",20.0,Storage,9/10/2021,9/10/2024,McKean,PA,PENELEC,PJM,mckean_pa
AH1-361,"Minonk 345 kV / 
    ",50.0,Storage,9/10/2021,9/10/2024,Woodford,IL,ComEd,PJM,woodford_il
AH1-362,"Reedy Creek- Kinderton 115kV / 
    ",75.0,Solar,9/10/2021,12/31/2025,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AH1-363,"Reedy Creek- Kinderton 115kV / 
    ",50.0,Storage,9/10/2021,12/31/2025,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AH1-364,"Harmony Village 230kV / 
    ",68.0,Storage,9/10/2021,12/31/2025,Middlesex,VA,Dominion,PJM,middlesex_va
AH1-365,"Iron Bridge 230kV / 
    ",50.4,Storage,9/10/2021,12/31/2025,Chesterfield,VA,Dominion,PJM,chesterfield_va
AH1-366,"Whitely 138 kV / 
    ",30.0,Solar/Storage,9/10/2021,9/10/2023,Greene,PA,APS,PJM,greene_pa
AH1-367,"Franklin 138 kV / 
    ",74.0,Solar/Storage,9/10/2021,9/10/2023,Greene,PA,APS,PJM,greene_pa
AH1-367A,"Franklin 138 kV II / 
    ",150.0,Solar/Storage,9/10/2021,9/10/2023,Greene,PA,APS,PJM,greene_pa
AH1-368,"Cloverdale - Joshua Falls 765 kV / 
    ",125.0,Solar/Storage,9/10/2021,12/31/2023,Bedford,VA,AEP,PJM,bedford_va
AH1-370,"Mather - Stoney Point Junction 25 kV / 
    ",8.0,Solar,9/10/2021,6/3/2024,Greene,PA,APS,PJM,greene_pa
AH1-372,"Piney - Timblin 115 kV / 
    ",16.0,Solar,9/10/2021,6/3/2024,Armstrong,PA,APS,PJM,armstrong_pa
AH1-373,"Buckeye No. 3 - Cowell Junction 25kV / 
    ",12.8,Solar,9/10/2021,6/3/2024,Greene,PA,APS,PJM,greene_pa
AH1-376,"Ronceverte - Clenden 46 kV / 
    ",50.0,Solar,9/10/2021,6/1/2025,Greenbrier,WV,APS,PJM,greenbrier_wv
AH1-377,"Clover- Farmville 230kV / 
    ",186.0,Solar,9/10/2021,6/1/2025,Prince Edward,VA,Dominion,PJM,prince edward_va
AH1-378,"Lunenburg- Butcher Creek 115kV / 
    ",51.0,Solar,9/10/2021,6/1/2025,Lunenburg,VA,Dominion,PJM,lunenburg_va
AH1-379,"Hickman 69 kV / 
    ",20.0,Solar,9/10/2021,12/20/2024,Pulaski,VA,AEP,PJM,pulaski_va
AH1-380,"Mt Olive - Kenny 69kV  / 
    ",20.0,Solar,9/10/2021,12/20/2024,Worcester,MD,DPL,PJM,worcester_md
AH1-381,"Lone Gum - Rockcastle 138 kV / 
    ",99.5,Solar,9/10/2021,5/1/2025,Bedford,VA,AEP,PJM,bedford_va
AH1-382,"Van Arsdell 69 kV / 
    ",20.0,Solar/Storage,9/10/2021,3/10/2025,Mercer,KY,EKPC,PJM,mercer_ky
AH1-383,"Celanese 138 kV / 
    ",15.0,Solar,9/10/2021,7/1/2024,Giles,VA,AEP,PJM,giles_va
AH1-384,"Indian River 230kV  / 
    ",1410.0,Wind,9/10/2021,10/31/2027,Sussex,DE,DPL,PJM,sussex_de
AH1-385,"Rogers Road 500 kV / 
    ",109.0,Solar,9/10/2021,12/1/2025,Greensville,VA,Dominion,PJM,greensville_va
AH1-386,"Kerr Dam - Chase City 115 kV / 
    ",130.0,Solar,9/10/2021,12/1/2025,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AH1-387,"Meadowbrook-Mount Storm  500kV / 
    ",150.0,Wind,9/10/2021,1/9/2025,Hampshire,WV,APS,PJM,hampshire_wv
AH1-388,"Chase City-Herbert 115 kV / 
    ",115.0,Solar/Storage,9/10/2021,12/20/2024,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AH1-389,"Utica East Ohio Midstream 138 kV / 
    ",19.95,Solar,9/10/2021,12/31/2023,Warren,OH,ATSI,PJM,warren_oh
AH1-390,"TBD 69 kV / 
    ",19.9,Solar,9/10/2021,7/31/2023,Northumberland,PA,PPL,PJM,northumberland_pa
AH1-391,"Maple 138 kV / 
    ",100.0,Solar,9/10/2021,7/16/2025,St. Joseph,IN,AEP,PJM,st. joseph_in
AH1-392,"Gravel Pit 138 kV / 
    ",90.0,Solar,9/10/2021,7/16/2025,St. Joseph,IN,AEP,PJM,st. joseph_in
AH1-395,"Mainesburg 115 kV II / 
    ",6.0,Solar,9/11/2021,12/31/2023,Tioga,PA,PENELEC,PJM,tioga_pa
AH1-396,"Gary 24.94 kV / 
    ",12.0,Solar,9/10/2021,10/2/2023,Lunenburg,VA,Dominion,PJM,lunenburg_va
AH1-397,"Shacklesfords 34.5 kV / 
    ",19.818,Solar,9/10/2021,10/2/2023,King and Queen,VA,Dominion,PJM,king and queen_va
AH1-398,"Oak Grove 22.9 kV / 
    ",18.0,Solar,9/22/2021,10/2/2023,Westmoreland,VA,Dominion,PJM,westmoreland_va
AH1-399,"North Doswell 12.5 kV / 
    ",12.0,Solar,9/22/2021,10/2/2023,Hanover,VA,Dominion,PJM,hanover_va
AH1-400,"Jones Creek - Aladdin 138 kV / 
    ",150.0,Solar,9/10/2021,6/1/2025,Madison,IN,AEP,PJM,madison_in
AH1-401,"Jones Creek - Aliddin 138 kV / 
    ",0.0,Storage,9/10/2021,6/1/2025,Madison,IN,AEP,PJM,madison_in
